Parameter,Type,Min,Max,Default,Description,Example
Durability_Map,json object,NA,NA,NA,"The time, in days, since the intervention was distributed and a multiplier for the **Initial_Effect**.",[link](../json/campaign-waningeffectmapcount-durability-map.json)
Initial_Effect,float,0,1,1,"The multiplier used to define the magnitude of the shape of the curve, as specified when using the parameters with the **WaningEffectMapLinear** class.",[link](../json/campaign-waningeffectmapcount-initial-effect.json)
Times,array of floats,0,999999,[],An array of days.,[link](../json/campaign-waningeffectmapcount-times.json)
Values,array of floats,0,3.40282e+38,[],An array of values to match the defined **Times**.,[link](../json/campaign-waningeffectmapcount-values.json)
