Parameter,Type,Min,Max,Default,Description,Example
Cost_To_Consumer,float,0,999999,10,The unit cost per drug (unamortized).,[link](../json/campaign-antimalarialdrug-cost-to-consumer.json)
Disqualifying_Properties,array of strings,NA,NA,[],"A list of **IndividualProperty** key:value pairs that cause an intervention to be aborted (persistent interventions will stop being distributed to individuals with these values). See [IndividualProperties and NodeProperties](parameter-demographics.md#nodeproperties-and-individualproperties) parameters for more information. Generally used to control the flow of health care access. For example, to prevent the same individual from accessing health care via two different routes at the same time.",[link](../json/campaign-antimalarialdrug-disqualifying-properties.json)
Dont_Allow_Duplicates,boolean,0,1,0,"If an individual's container has an intervention, set to true (1) to prevent them from receiving another copy of the intervention. Supported by all intervention classes.",[link](../json/campaign-antimalarialdrug-dont-allow-duplicates.json)
Drug_Type,enum,NA,NA,"""""",The type of drug to distribute in a drugs intervention. This must be a value defined in the configuration parameter **Malaria_Drug_Params**.,[link](../json/campaign-antimalarialdrug-drug-type.json)
Intervention_Name,string,NA,NA,AntiMalarialDrug,The optional name used to refer to this intervention as a means to differentiate it from others that use the same class.,[link](../json/campaign-antimalarialdrug-intervention-name.json)
New_Property_Value,string,NA,NA,"""""","An optional **IndividualProperty** key:value pair that will be assigned when the intervention is applied. See [IndividualProperties and NodeProperties](parameter-demographics.md#nodeproperties-and-individualproperties) parameters for more information. Generally used to indicate the broad category of health care cascade to which an intervention belongs to prevent individuals from accessing care through multiple pathways. For example, if an individual must already be taking a particular medication to be prescribed a new one. ",[link](../json/campaign-antimalarialdrug-new-property-value.json)
